Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1
117,200;1,558;0,047;0,020;0,0372000;0,001;4,687E-4;0,1;0,0588379
117,400;1,569;0,051;-0,029;0,0374625;0,001;-7,031E-4;0,1;0,0766296
117,600;1,579;0,035;-0,059;0,0376875;8,437E-4;-0,001;0,1;0,0817261
117,800;1,583;0,027;-0,010;0,0378000;6,563E-4;-2,344E-4;0,1;0,0798645
118,000;1,590;0,031;0,039;0,0379500;7,500E-4;9,375E-4;0,1;0,0712585
118,200;1,596;0,043;0,059;0,0381000;0,001;0,001;0,1;0,0643311
118,400;1,607;0,055;0,000;0,0383625;0,001;0,000;0,1;0,0571289
118,600;1,618;0,043;-0,059;0,0386250;0,001;-0,001;0,1;0,0631104
118,800;1,624;0,031;-0,029;0,0387750;7,500E-4;-7,031E-4;0,1;0,0723877
119,000;1,630;0,031;0,010;0,0389250;7,500E-4;2,344E-4;0,1;0,0753937
119,200;1,637;0,035;0,049;0,0390750;8,437E-4;0,001;0,1;0,0788269
119,400;1,645;0,051;0,029;0,0392625;0,001;7,031E-4;0,1;0,0658112
119,600;1,657;0,047;-0,059;0,0395625;0,001;-0,001;0,1;0,0595703
119,800;1,663;0,027;-0,039;0,0397125;6,563E-4;-9,375E-4;0,1;0,0580597
120,000;1,668;0,031;0,039;0,0398250;7,500E-4;9,375E-4;0,1;0,0591431
120,200;1,676;0,043;0,059;0,0400125;0,001;0,001;0,1;0,0652161
120,400;1,685;0,055;0,020;0,0402375;0,001;4,687E-4;0,1;0,0689240
120,600;1,698;0,051;-0,069;0,0405375;0,001;-0,002;0,1;0,0650787
120,800;1,706;0,027;-0,059;0,0407250;6,563E-4;-0,001;0,1;0,0626221
121,000;1,709;0,027;0,029;0,0408000;6,563E-4;7,031E-4;0,1;0,0626221
121,200;1,717;0,039;0,059;0,0409875;9,375E-4;0,001;0,1;0,0669708
121,400;1,725;0,051;0,029;0,0411750;0,001;7,031E-4;0,1;0,0832214
121,600;1,737;0,051;-0,049;0,0414750;0,001;-0,001;0,1;0,0858612
121,800;1,745;0,031;-0,049;0,0416625;7,500E-4;-0,001;0,1;0,0826111
122,000;1,750;0,031;0,029;0,0417750;7,500E-4;7,031E-4;0,1;0,0774536
122,200;1,758;0,043;0,059;0,0419625;0,001;0,001;0,1;0,0662384
122,400;1,767;0,055;0,010;0,0421875;0,001;2,344E-4;0,1;0,0694427
122,600;1,780;0,047;-0,049;0,0424875;0,001;-0,001;0,1;0,0773315
122,800;1,786;0,035;-0,020;0,0426375;8,438E-4;-4,687E-4;0,1;0,0858002
123,000;1,794;0,039;0,029;0,0428250;9,375E-4;7,031E-4;0,1;0,0867462
123,200;1,802;0,047;0,059;0,0430125;0,001;0,001;0,1;0,0787506
123,400;1,813;0,063;-0,010;0,0432750;0,001;-2,344E-4;0,1;0,0723267
123,600;1,827;0,043;-0,108;0,0436125;0,001;-0,003;0,1;0,0751495
123,800;1,830;0,020;-0,039;0,0436875;4,688E-4;-9,375E-4;0,1;0,0793152
124,000;1,835;0,027;0,059;0,0438000;6,563E-4;0,001;0,1;0,0896454
124,200;1,841;0,043;0,079;0,0439500;0,001;0,002;0,1;0,1005402
124,400;1,852;0,059;0,000;0,0442125;0,001;4,337E-17;0,1;0,0901031
124,600;1,865;0,043;-0,088;0,0445125;0,001;-0,002;0,1;0,0846558
124,800;1,869;0,024;-0,020;0,0446250;5,625E-4;-4,687E-4;0,1;0,0832825
125,000;1,874;0,035;0,049;0,0447375;8,438E-4;0,001;0,1;0,0853424
125,200;1,883;0,043;0,049;0,0449625;0,001;0,001;0,1;0,0987396
125,400;1,891;0,055;0,000;0,0451500;0,001;-4,337E-17;0,1;0,1162872
125,600;1,905;0,043;-0,088;0,0454875;0,001;-0,002;0,1;0,1140594
125,800;1,909;0,020;-0,029;0,0455625;4,688E-4;-7,031E-4;0,1;0,1073761
126,000;1,913;0,031;0,059;0,0456750;7,500E-4;0,001;0,1;0,1006317
126,200;1,921;0,043;0,059;0,0458625;0,001;0,001;0,1;0,0951691
126,400;1,931;0,055;0,010;0,0460875;0,001;2,344E-4;0,1;0,1165771
126,600;1,943;0,047;-0,059;0,0463875;0,001;-0,001;0,1;0,1281281
126,800;1,949;0,031;-0,039;0,0465375;7,500E-4;-9,375E-4;0,1;0,1306458
127,000;1,956;0,031;0,020;0,0466875;7,500E-4;4,687E-4;0,1;0,1260681
127,200;1,962;0,039;0,079;0,0468375;9,375E-4;0,002;0,1;0,1093903
127,400;1,971;0,063;0,039;0,0470625;0,001;9,375E-4;0,1;0,0940552
127,600;1,987;0,055;-0,098;0,0474375;0,001;-0,002;0,1;0,1054230
127,800;1,993;0,024;-0,069;0,0475875;5,625E-4;-0,002;0,1;0,1187439
128,000;1,996;0,027;0,049;0,0476625;6,562E-4;0,001;0,1;0,1303558
128,200;2,004;0,043;0,088;0,0478500;0,001;0,002;0,1;0,1421967
128,400;2,014;0,063;0,020;0,0480750;0,002;4,687E-4;0,1;0,1171570
128,600;2,029;0,051;-0,098;0,0484500;0,001;-0,002;0,1;0,1097870
128,800;2,034;0,024;-0,059;0,0485625;5,625E-4;-0,001;0,1;0,1130371
129,000;2,039;0,027;0,039;0,0486750;6,562E-4;9,375E-4;0,1;0,1194763
129,200;2,045;0,039;0,069;0,0488250;9,375E-4;0,002;0,1;0,1402588
129,400;2,055;0,055;0,029;0,0490500;0,001;7,031E-4;0,2;0,1688995
129,600;2,067;0,051;-0,059;0,0493500;0,001;-0,001;0,2;0,1636353
129,800;2,075;0,031;-0,059;0,0495375;7,500E-4;-0,001;0,2;0,1555328
130,000;2,080;0,027;0,000;0,0496500;6,562E-4;-4,337E-17;0,1;0,1469879
130,200;2,086;0,031;0,020;0,0498000;7,500E-4;4,688E-4;0,1;0,1458740
130,400;2,092;0,035;0,069;0,0499500;8,438E-4;0,002;0,2;0,1553345
130,600;2,100;0,059;0,029;0,0501375;0,001;7,031E-4;0,2;0,1859589
130,800;2,116;0,047;-0,108;0,0505125;0,001;-0,003;0,2;0,1829071
131,000;2,119;0,016;-0,059;0,0505875;3,750E-4;-0,001;0,2;0,1720581
131,200;2,122;0,024;0,059;0,0506625;5,625E-4;0,001;0,2;0,1658173
131,400;2,128;0,039;0,088;0,0508125;9,375E-4;0,002;0,1;0,1453247
131,600;2,138;0,059;0,020;0,0510375;0,001;4,687E-4;0,1;0,1494141
131,800;2,152;0,047;-0,098;0,0513750;0,001;-0,002;0,2;0,1727295
132,000;2,157;0,020;-0,049;0,0514875;4,687E-4;-0,001;0,2;0,1843567
132,200;2,160;0,027;0,049;0,0515625;6,562E-4;0,001;0,2;0,1972961
132,400;2,168;0,039;0,079;0,0517500;9,375E-4;0,002;0,2;0,1971741
132,600;2,176;0,059;0,049;0,0519375;0,001;0,001;0,2;0,1739502
132,800;2,191;0,059;-0,069;0,0523125;0,001;-0,002;0,2;0,1731567
133,000;2,199;0,031;-0,069;0,0525000;7,500E-4;-0,002;0,2;0,1867371
133,200;2,204;0,031;0,029;0,0526125;7,500E-4;7,031E-4;0,2;0,2018127
133,400;2,212;0,043;0,079;0,0528000;0,001;0,002;0,2;0,2071381
133,600;2,221;0,063;0,029;0,0530250;0,001;7,031E-4;0,2;0,1728821
133,800;2,237;0,055;-0,098;0,0534000;0,001;-0,002;0,1;0,1459503
134,000;2,243;0,024;-0,079;0,0535500;5,625E-4;-0,002;0,1;0,1488953
134,200;2,246;0,024;0,020;0,0536250;5,625E-4;4,688E-4;0,2;0,1693573
134,400;2,253;0,031;0,020;0,0537750;7,500E-4;4,687E-4;0,2;0,2111359
134,600;2,259;0,031;-5,568E-15;0,0539250;7,500E-4;-1,331E-16;0,2;0,2441711
134,800;2,265;0,031;-0,020;0,0540750;7,500E-4;-4,688E-4;0,3;0,2643890
135,000;2,271;0,024;-0,039;0,0542250;5,625E-4;-9,375E-4;0,3;0,2702484
135,200;2,275;0,016;-0,020;0,0543000;3,750E-4;-4,687E-4;0,3;0,2651672
135,400;2,278;0,016;0,010;0,0543750;3,750E-4;2,344E-4;0,2;0,2485199
135,600;2,281;0,020;0,029;0,0544500;4,687E-4;7,031E-4;0,2;0,2231140
135,800;2,286;0,027;0,029;0,0545625;6,562E-4;7,031E-4;0,2;0,2028961
136,000;2,292;0,031;0,000;0,0547125;7,500E-4;0,000;0,2;0,2016754
136,200;2,298;0,027;-0,029;0,0548625;6,562E-4;-7,031E-4;0,2;0,2151337
136,400;2,303;0,020;-0,010;0,0549750;4,688E-4;-2,344E-4;0,2;0,2240906
136,600;2,306;0,024;0,029;0,0550500;5,625E-4;7,031E-4;0,3;0,2724152
136,800;2,312;0,031;0,010;0,0552000;7,500E-4;2,344E-4;0,3;0,3215942
137,000;2,318;0,027;-0,020;0,0553500;6,562E-4;-4,687E-4;0,3;0,3353729
137,200;2,323;0,024;-0,020;0,0554625;5,625E-4;-4,687E-4;0,3;0,3339691
137,400;2,328;0,020;0,000;0,0555750;4,688E-4;-4,337E-17;0,3;0,3182068
137,600;2,331;0,024;0,010;0,0556500;5,625E-4;2,344E-4;0,3;0,2907867
137,800;2,337;0,024;-0,010;0,0558000;5,625E-4;-2,344E-4;0,3;0,2767181
138,000;2,340;0,020;-0,010;0,0558750;4,687E-4;-2,344E-4;0,3;0,2502441
138,200;2,345;0,020;3,487E-15;0,0559875;4,687E-4;8,335E-17;0,2;0,2457581
138,400;2,348;0,020;0,020;0,0560625;4,688E-4;4,687E-4;0,3;0,2640381
138,600;2,353;0,027;0,020;0,0561750;6,562E-4;4,687E-4;0,3;0,2959900
138,800;2,359;0,027;-0,010;0,0563250;6,562E-4;-2,344E-4;0,4;0,3790741
139,000;2,364;0,024;-0,010;0,0564375;5,625E-4;-2,344E-4;0,4;0,4311981
139,200;2,369;0,024;-0,010;0,0565500;5,625E-4;-2,344E-4;0,5;0,4637909
139,400;2,373;0,020;-0,020;0,0566625;4,688E-4;-4,687E-4;0,5;0,4752197
139,600;2,377;0,016;-0,010;0,0567375;3,750E-4;-2,344E-4;0,5;0,4724731
139,800;2,380;0,016;0,020;0,0568125;3,750E-4;4,688E-4;0,4;0,4473267
140,000;2,383;0,024;0,049;0,0568875;5,625E-4;0,001;0,4;0,4163971
140,200;2,389;0,035;0,029;0,0570375;8,437E-4;7,031E-4;0,3;0,3455505
140,400;2,397;0,035;-0,010;0,0572250;8,438E-4;-2,344E-4;0,3;0,3092041
140,600;2,403;0,031;-0,010;0,0573750;7,500E-4;-2,344E-4;0,4;0,3821716
140,800;2,410;0,031;-0,010;0,0575250;7,500E-4;-2,344E-4;0,5;0,5007324
141,000;2,416;0,027;-0,020;0,0576750;6,562E-4;-4,687E-4;0,6;0,5880737
141,200;2,421;0,024;-0,020;0,0577875;5,625E-4;-4,687E-4;0,7;0,6597748
141,400;2,425;0,020;-0,020;0,0579000;4,688E-4;-4,687E-4;0,7;0,6831818
141,600;2,428;0,016;-3,487E-15;0,0579750;3,750E-4;-8,335E-17;0,7;0,6924133
141,800;2,432;0,020;0,029;0,0580500;4,687E-4;7,031E-4;0,7;0,6821899
142,000;2,436;0,027;0,029;0,0581625;6,562E-4;7,031E-4;0,6;0,5779877
142,200;2,443;0,031;0,010;0,0583125;7,500E-4;2,344E-4;0,4;0,4220581
142,400;2,449;0,031;0,000;0,0584625;7,500E-4;0,000;0,4;0,3981781
142,600;2,455;0,031;-0,020;0,0586125;7,500E-4;-4,688E-4;0,5;0,4608917
142,800;2,461;0,024;-0,029;0,0587625;5,625E-4;-7,031E-4;0,5;0,5245361
143,000;2,465;0,020;-0,010;0,0588375;4,687E-4;-2,344E-4;0,6;0,5900116
143,200;2,469;0,020;3,487E-15;0,0589500;4,687E-4;8,335E-17;0,7;0,7379150
143,400;2,472;0,020;0,020;0,0590250;4,688E-4;4,687E-4;0,8;0,8300018
143,600;2,477;0,027;0,039;0,0591375;6,562E-4;9,375E-4;1,0;0,9708862
143,800;2,483;0,035;0,010;0,0592875;8,437E-4;2,344E-4;0,9;0,8566589
144,000;2,491;0,031;-0,029;0,0594750;7,500E-4;-7,031E-4;0,7;0,7047424
144,200;2,496;0,024;-0,020;0,0595875;5,625E-4;-4,687E-4;0,6;0,5817413
144,400;2,501;0,024;-0,010;0,0597000;5,625E-4;-2,344E-4;0,5;0,5341187
144,600;2,505;0,020;-0,020;0,0598125;4,687E-4;-4,688E-4;0,5;0,5283508
144,800;2,509;0,016;-0,010;0,0598875;3,750E-4;-2,344E-4;0,5;0,5426788
145,000;2,512;0,016;0,010;0,0599625;3,750E-4;2,344E-4;0,6;0,6030731
145,200;2,515;0,020;0,039;0,0600375;4,687E-4;9,375E-4;0,7;0,7150574
145,400;2,520;0,031;0,039;0,0601500;7,500E-4;9,375E-4;1,1;1,1451263
145,600;2,527;0,035;-0,010;0,0603375;8,437E-4;-2,344E-4;1,3;1,3397369
145,800;2,534;0,027;-0,010;0,0604875;6,562E-4;-2,344E-4;1,2;1,2400360
146,000;2,538;0,031;0,010;0,0606000;7,500E-4;2,344E-4;1,0;0,9803162
146,200;2,546;0,031;-0,029;0,0607875;7,500E-4;-7,031E-4;0,8;0,7966461
146,400;2,551;0,020;-0,039;0,0609000;4,688E-4;-9,375E-4;0,7;0,7124329
146,600;2,554;0,016;-3,487E-15;0,0609750;3,750E-4;-8,335E-17;0,7;0,6555939
146,800;2,557;0,020;0,029;0,0610500;4,687E-4;7,031E-4;0,7;0,6839142
147,000;2,562;0,027;0,029;0,0611625;6,562E-4;7,031E-4;1,3;1,3328094
147,200;2,568;0,031;4,883E-15;0,0613125;7,500E-4;1,166E-16;2,8;2,8177643
147,400;2,575;0,027;-0,020;0,0614625;6,563E-4;-4,687E-4;3,9;3,9390259
147,600;2,579;0,024;-0,020;0,0615750;5,625E-4;-4,688E-4;4,6;4,6152649
147,800;2,584;0,020;-0,010;0,0616875;4,687E-4;-2,344E-4;5,0;4,9816132
148,000;2,587;0,020;0,000;0,0617625;4,687E-4;0,000;5,1;5,0956421
148,200;2,592;0,020;-0,010;0,0618750;4,687E-4;-2,344E-4;4,8;4,8316040
148,400;2,595;0,016;-0,020;0,0619500;3,750E-4;-4,687E-4;4,6;4,6248779
148,600;2,598;0,012;0,010;0,0620250;2,812E-4;2,344E-4;4,3;4,2736816
148,800;2,600;0,020;0,049;0,0620625;4,687E-4;0,001;2,8;2,8050842
149,000;2,606;0,031;0,029;0,0622125;7,500E-4;7,031E-4;2,5;2,5328674
149,200;2,612;0,031;5,568E-15;0,0623625;7,500E-4;1,765E-16;4,6;4,5736847
149,400;2,619;0,031;-0,020;0,0625125;7,500E-4;-4,687E-4;10,1;10,1024780
149,600;2,625;0,024;-0,039;0,0626625;5,625E-4;-9,375E-4;15,3;15,2901764
149,800;2,628;0,016;-0,010;0,0627375;3,750E-4;-2,344E-4;19,4;19,3769073
150,000;2,631;0,020;0,010;0,0628125;4,688E-4;2,344E-4;28,8;28,7853699
150,200;2,636;0,020;-0,020;0,0629250;4,688E-4;-4,687E-4;34,8;34,8132324
150,400;2,639;0,012;-0,010;0,0630000;2,813E-4;-2,344E-4;38,2;38,2234344
150,600;2,641;0,016;0,039;0,0630375;3,750E-4;9,375E-4;50,3;50,2676086
150,800;2,645;0,027;0,029;0,0631500;6,562E-4;7,031E-4;69,3;69,2935028
151,000;2,652;0,027;-0,020;0,0633000;6,562E-4;-4,687E-4;83,3;83,2665558
151,200;2,656;0,020;-0,010;0,0634125;4,688E-4;-2,344E-4;89,7;89,6508636
151,400;2,659;0,024;0,020;0,0634875;5,625E-4;4,687E-4;94,9;94,8789215
151,600;2,666;0,027;-0,010;0,0636375;6,562E-4;-2,344E-4;94,7;94,7058105
151,800;2,670;0,020;-0,029;0,0637500;4,688E-4;-7,031E-4;94,0;94,0203094
152,000;2,673;0,016;-0,010;0,0638250;3,750E-4;-2,344E-4;88,2;88,1622314
152,200;2,677;0,016;2,784E-15;0,0639000;3,750E-4;6,654E-17;83,6;83,6399078
152,400;2,680;0,016;0,010;0,0639750;3,750E-4;2,344E-4;77,4;77,4178772
152,600;2,683;0,020;0,029;0,0640500;4,688E-4;7,031E-4;62,1;62,0690918
152,800;2,688;0,027;0,029;0,0641625;6,562E-4;7,031E-4;42,8;42,8335266
153,000;2,694;0,031;0,000;0,0643125;7,500E-4;0,000;26,9;26,8670959
153,200;2,700;0,027;-0,010;0,0644625;6,562E-4;-2,344E-4;17,0;16,9759064
153,400;2,705;0,027;-0,010;0,0645750;6,562E-4;-2,344E-4;8,9;8,8565369
153,600;2,711;0,024;-0,020;0,0647250;5,625E-4;-4,687E-4;6,4;6,4434662
153,800;2,714;0,020;-0,010;0,0648000;4,688E-4;-2,344E-4;3,5;3,5026703
154,000;2,719;0,020;0,010;0,0649125;4,688E-4;2,344E-4;2,5;2,4849854
154,200;2,722;0,024;0,029;0,0649875;5,625E-4;7,031E-4;2,2;2,1688538
154,400;2,728;0,031;0,010;0,0651375;7,500E-4;2,344E-4;3,2;3,2263184
154,600;2,735;0,027;-0,010;0,0652875;6,562E-4;-2,344E-4;4,0;3,9793701
154,800;2,739;0,027;0,000;0,0654000;6,563E-4;0,000;4,1;4,0926056
155,000;2,746;0,027;-0,010;0,0655500;6,562E-4;-2,344E-4;3,7;3,7009735
155,200;2,750;0,024;-0,020;0,0656625;5,625E-4;-4,687E-4;3,3;3,2705994
155,400;2,755;0,020;-0,010;0,0657750;4,688E-4;-2,344E-4;2,4;2,4493866
155,600;2,758;0,020;3,487E-15;0,0658500;4,688E-4;8,335E-17;2,1;2,0976105
155,800;2,763;0,020;0,000;0,0659625;4,688E-4;0,000;1,7;1,6869354
156,000;2,766;0,020;0,020;0,0660375;4,688E-4;4,687E-4;1,0;1,0137177
156,200;2,771;0,027;0,020;0,0661500;6,562E-4;4,687E-4;0,7;0,7136230
156,400;2,777;0,027;0,000;0,0663000;6,562E-4;0,000;0,9;0,9151611
156,600;2,782;0,027;4,883E-15;0,0664125;6,562E-4;1,166E-16;1,2;1,2398987
156,800;2,788;0,027;-0,020;0,0665625;6,563E-4;-4,687E-4;1,5;1,4553986
157,000;2,793;0,020;-0,020;0,0666750;4,688E-4;-4,688E-4;1,6;1,5820160
157,200;2,796;0,020;0,000;0,0667500;4,688E-4;0,000;1,7;1,6506500
157,400;2,801;0,020;0,000;0,0668625;4,688E-4;0,000;1,6;1,6089783
157,600;2,804;0,020;0,010;0,0669375;4,688E-4;2,344E-4;1,6;1,5533142
157,800;2,809;0,024;0,020;0,0670500;5,625E-4;4,687E-4;1,2;1,2412262
158,000;2,813;0,027;0,010;0,0671625;6,562E-4;2,344E-4;0,8;0,7817535
158,200;2,820;0,027;-0,020;0,0673125;6,562E-4;-4,687E-4;0,6;0,6013794
158,400;2,824;0,020;-0,020;0,0674250;4,688E-4;-4,687E-4;0,5;0,5322876
158,600;2,827;0,020;3,487E-15;0,0675000;4,688E-4;8,335E-17;0,5;0,5461273
158,800;2,832;0,020;-0,010;0,0676125;4,688E-4;-2,344E-4;0,6;0,6037445
159,000;2,835;0,016;-0,010;0,0676875;3,750E-4;-2,344E-4;0,7;0,6678162
159,200;2,838;0,016;0,000;0,0677625;3,750E-4;0,000;0,8;0,7865143
159,400;2,842;0,016;-0,010;0,0678375;3,750E-4;-2,344E-4;0,8;0,8334045
159,600;2,845;0,012;8,674E-18;0,0679125;2,812E-4;-2,019E-17;0,9;0,8533020
159,800;2,846;0,016;0,039;0,0679500;3,750E-4;9,375E-4;0,9;0,9297180
160,000;2,851;0,027;0,029;0,0680625;6,562E-4;7,031E-4;0,9;0,9164276
160,200;2,857;0,027;-0,010;0,0682125;6,562E-4;-2,344E-4;0,8;0,7708588
160,400;2,862;0,024;-0,010;0,0683250;5,625E-4;-2,344E-4;0,6;0,6094208
160,600;2,867;0,024;4,189E-15;0,0684375;5,625E-4;1,000E-16;0,5;0,4972687
160,800;2,871;0,024;-0,020;0,0685500;5,625E-4;-4,688E-4;0,4;0,4293213
161,000;2,876;0,016;-0,029;0,0686625;3,750E-4;-7,031E-4;0,4;0,4170074
161,200;2,878;0,012;2,776E-15;0,0687000;2,812E-4;8,674E-17;0,4;0,3957977
161,400;2,881;0,016;0,010;0,0687750;3,750E-4;2,344E-4;0,4;0,3989258
161,600;2,884;0,016;0,020;0,0688500;3,750E-4;4,688E-4;0,4;0,4176178
161,800;2,887;0,024;0,039;0,0689250;5,625E-4;9,375E-4;0,5;0,5075836
162,000;2,893;0,031;0,010;0,0690750;7,500E-4;2,344E-4;0,6;0,6323395
162,200;2,900;0,027;-0,010;0,0692250;6,562E-4;-2,344E-4;0,7;0,6672363
162,400;2,904;0,027;0,000;0,0693375;6,562E-4;0,000;0,6;0,6381073
162,600;2,911;0,027;-0,010;0,0694875;6,562E-4;-2,344E-4;0,6;0,6111145
162,800;2,915;0,024;-0,020;0,0696000;5,625E-4;-4,687E-4;0,5;0,5290527
163,000;2,920;0,020;-0,020;0,0697125;4,688E-4;-4,688E-4;0,5;0,4774170
163,200;2,923;0,016;-0,020;0,0697875;3,750E-4;-4,687E-4;0,4;0,4052734
163,400;2,926;0,012;-2,776E-15;0,0698625;2,812E-4;-8,674E-17;0,4;0,3803558
163,600;2,928;0,016;0,039;0,0699000;3,750E-4;9,375E-4;0,3;0,3314514
163,800;2,933;0,027;0,029;0,0700125;6,563E-4;7,031E-4;0,3;0,3267975
164,000;2,939;0,027;-0,010;0,0701625;6,562E-4;-2,344E-4;0,4;0,3534698
164,200;2,944;0,024;-0,010;0,0702750;5,625E-4;-2,344E-4;0,4;0,4031067
164,400;2,948;0,024;0,000;0,0703875;5,625E-4;0,000;0,4;0,4418640
164,600;2,953;0,024;-0,010;0,0705000;5,625E-4;-2,344E-4;0,5;0,4618073
164,800;2,958;0,020;-0,020;0,0706125;4,688E-4;-4,687E-4;0,5;0,4614563
165,000;2,961;0,016;-0,010;0,0706875;3,750E-4;-2,344E-4;0,4;0,4472809
165,200;2,964;0,016;-0,010;0,0707625;3,750E-4;-2,344E-4;0,4;0,4141846
165,400;2,967;0,012;-2,776E-15;0,0708375;2,812E-4;-8,674E-17;0,4;0,4129486
165,600;2,969;0,016;0,039;0,0708750;3,750E-4;9,375E-4;0,4;0,3696289
165,800;2,974;0,027;0,029;0,0709875;6,563E-4;7,031E-4;0,3;0,2960815
166,000;2,980;0,027;-4,883E-15;0,0711375;6,562E-4;-1,166E-16;0,2;0,2416992
166,200;2,985;0,027;0,020;0,0712500;6,562E-4;4,687E-4;0,2;0,2298584
166,400;2,991;0,035;0,000;0,0714000;8,437E-4;0,000;0,3;0,2639618
166,600;2,999;0,027;-0,029;0,0715875;6,562E-4;-7,031E-4;0,3;0,2845001
166,800;3,002;0,024;-0,010;0,0716625;5,625E-4;-2,344E-4;0,3;0,3053589
167,000;3,008;0,024;-0,029;0,0718125;5,625E-4;-7,031E-4;0,3;0,3243561
167,200;3,011;0,012;-0,020;0,0718875;2,812E-4;-4,687E-4;0,3;0,3324127
167,400;3,013;0,016;0,029;0,0719250;3,750E-4;7,031E-4;0,3;0,3343811
167,600;3,018;0,024;0,029;0,0720375;5,625E-4;7,031E-4;0,3;0,3168335
167,800;3,022;0,027;0,020;0,0721500;6,563E-4;4,687E-4;0,3;0,2641449
168,000;3,028;0,031;-4,883E-15;0,0723000;7,500E-4;-1,166E-16;0,2;0,2451324
168,200;3,035;0,027;-0,029;0,0724500;6,562E-4;-7,031E-4;0,2;0,2186432
168,400;3,039;0,020;-0,020;0,0725625;4,688E-4;-4,687E-4;0,2;0,2072296
168,600;3,043;0,020;0,010;0,0726375;4,688E-4;2,344E-4;0,2;0,2028656
168,800;3,047;0,024;0,000;0,0727500;5,625E-4;0,000;0,2;0,2049408
169,000;3,052;0,020;-4,189E-15;0,0728625;4,688E-4;-1,000E-16;0,2;0,2114868
169,200;3,055;0,024;0,020;0,0729375;5,625E-4;4,687E-4;0,2;0,2149963
169,400;3,061;0,027;0,000;0,0730875;6,562E-4;0,000;0,2;0,2157288
169,600;3,066;0,024;4,883E-15;0,0732000;5,625E-4;1,166E-16;0,2;0,2055817
169,800;3,071;0,027;0,010;0,0733125;6,563E-4;2,344E-4;0,2;0,1934509
170,000;3,077;0,027;-0,020;0,0734625;6,562E-4;-4,688E-4;0,2;0,1801147
170,200;3,082;0,020;-0,029;0,0735750;4,688E-4;-7,031E-4;0,2;0,1754456
170,400;3,085;0,016;-0,010;0,0736500;3,750E-4;-2,344E-4;0,2;0,1729431
170,600;3,088;0,016;2,784E-15;0,0737250;3,750E-4;6,654E-17;0,2;0,1719666
170,800;3,091;0,016;0,020;0,0738000;3,750E-4;4,687E-4;0,2;0,1750336
171,000;3,094;0,024;0,039;0,0738750;5,625E-4;9,375E-4;0,2;0,1886597
171,200;3,101;0,031;0,020;0,0740250;7,500E-4;4,687E-4;0,2;0,2126465
171,400;3,107;0,031;-0,010;0,0741750;7,500E-4;-2,344E-4;0,2;0,2204132
171,600;3,113;0,027;-0,029;0,0743250;6,562E-4;-7,031E-4;0,2;0,2188568
171,800;3,118;0,020;-0,020;0,0744375;4,688E-4;-4,687E-4;0,2;0,2122192
172,000;3,121;0,020;-3,487E-15;0,0745125;4,688E-4;-8,335E-17;0,2;0,2000427
172,200;3,126;0,020;0,000;0,0746250;4,688E-4;0,000;0,2;0,1861420
172,400;3,129;0,020;-0,010;0,0747000;4,688E-4;-2,344E-4;0,2;0,1699829
172,600;3,134;0,016;7,112E-16;0,0748125;3,750E-4;-3,388E-18;0,2;0,1638184
172,800;3,135;0,020;0,029;0,0748500;4,688E-4;7,031E-4;0,2;0,1550751
173,000;3,142;0,027;0,010;0,0750000;6,562E-4;2,344E-4;0,2;0,1526642
173,200;3,146;0,024;-0,010;0,0751125;5,625E-4;-2,344E-4;0,2;0,1618652
173,400;3,151;0,024;0,010;0,0752250;5,625E-4;2,344E-4;0,2;0,1719818
173,600;3,156;0,027;4,189E-15;0,0753375;6,562E-4;1,000E-16;0,2;0,1835175
173,800;3,162;0,024;-0,029;0,0754875;5,625E-4;-7,031E-4;0,2;0,1875916
174,000;3,165;0,016;-0,010;0,0755625;3,750E-4;-2,344E-4;0,2;0,1876221
174,200;3,168;0,020;-2,776E-15;0,0756375;4,688E-4;-8,674E-17;0,2;0,1842194
174,400;3,173;0,016;-0,020;0,0757500;3,750E-4;-4,687E-4;0,2;0,1779633
174,600;3,175;0,012;0,010;0,0757875;2,812E-4;2,344E-4;0,2;0,1739044
174,800;3,178;0,020;0,049;0,0758625;4,688E-4;0,001;0,2;0,1570435
175,000;3,182;0,031;0,049;0,0759750;7,500E-4;0,001;0,1;0,1495514
175,200;3,190;0,039;0,010;0,0761625;9,375E-4;2,344E-4;0,2;0,1532593
175,400;3,198;0,035;-0,029;0,0763500;8,437E-4;-7,031E-4;0,2;0,1712036
175,600;3,204;0,027;-0,020;0,0765000;6,562E-4;-4,687E-4;0,2;0,1880188
175,800;3,209;0,027;-0,020;0,0766125;6,563E-4;-4,688E-4;0,2;0,2010345
176,000;3,215;0,020;-0,020;0,0767625;4,687E-4;-4,688E-4;0,2;0,2033844
176,200;3,217;0,020;0,020;0,0768000;4,687E-4;4,687E-4;0,2;0,2022705
176,400;3,223;0,027;0,010;0,0769500;6,562E-4;2,344E-4;0,2;0,1888733
176,600;3,228;0,024;0,010;0,0770625;5,625E-4;2,344E-4;0,2;0,1599579
176,800;3,233;0,031;0,029;0,0771750;7,500E-4;7,031E-4;0,1;0,1237335
177,000;3,241;0,035;-0,010;0,0773625;8,437E-4;-2,344E-4;0,1;0,1070557
177,200;3,247;0,027;-0,039;0,0775125;6,562E-4;-9,375E-4;0,1;0,1047363
177,400;3,252;0,020;-0,029;0,0776250;4,688E-4;-7,031E-4;0,1;0,1067200
